#Organism/Name,Strain,CladeID,BioSample,BioProject,Group,SubGroup,Assembly,Size (Mb),GC%,Replicons,WGS,Scaffolds,Genes,Proteins,Release Date,Modify Date,Level,RefSeq FTP,GenBank FTP
"Staphylococcus epidermidis","NCTC12100",19993,SAMEA3614275 ,PRJEB6403,"Terrabacteria group","Firmicutes",GCA_900458645.1 ,2.60665,32.1,-,UHDH01,5,2569,2374,2018/07/30,2018/08/07,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/645/GCF_900458645.1_42197_C02,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/645/GCA_900458645.1_42197_C02
"Staphylococcus epidermidis","NCTC7474",19993,SAMEA3505361 ,PRJEB6403,"Terrabacteria group","Firmicutes",GCA_900458655.1 ,2.50867,32.2,-,UHDE01,3,2507,2334,2018/07/30,2018/08/07,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/655/GCF_900458655.1_40295_C02,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/458/655/GCA_900458655.1_40295_C02
"Staphylococcus epidermidis Scl19","Scl19",19993,SAMN02470517 ,PRJNA207992,"Terrabacteria group","Firmicutes",GCA_000418025.2 ,2.58658,31.9,-,ATDA02,143,2558,2379,2013/07/02,2017/03/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/025/GCF_000418025.2_SCL19_v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/025/GCA_000418025.2_SCL19_v2
"Staphylococcus epidermidis Scl25","Scl25",19993,SAMN02470524 ,PRJNA207994,"Terrabacteria group","Firmicutes",GCA_000418065.2 ,2.45876,31.9,-,ATDC02,139,2380,2278,2013/07/02,2017/03/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/065/GCF_000418065.2_SCL25_v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/065/GCA_000418065.2_SCL25_v2
"Staphylococcus epidermidis Scl31","Scl31",19993,SAMN02470525 ,PRJNA207995,"Terrabacteria group","Firmicutes",GCA_000418085.2 ,2.53334,31.9,-,ATDD02,401,2504,2321,2013/07/02,2017/03/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/085/GCF_000418085.2_SCL31_v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/085/GCA_000418085.2_SCL31_v2
"Staphylococcus epidermidis CIM28","CIM28",19993,SAMN02470523 ,PRJNA207997,"Terrabacteria group","Firmicutes",GCA_000418125.2 ,2.68909,32,-,ATDF02,91,2669,2491,2013/07/02,2017/03/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/125/GCF_000418125.2_CIM28_v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/125/GCA_000418125.2_CIM28_v2
"Staphylococcus epidermidis WI05","WI05",19993,SAMN02470528 ,PRJNA207998,"Terrabacteria group","Firmicutes",GCA_000418145.2 ,2.60045,31.9,-,ATDG02,114,2597,2399,2013/07/02,2017/03/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/145/GCF_000418145.2_WI05_v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/145/GCA_000418145.2_WI05_v2
"Staphylococcus epidermidis WI09","WI09",19993,SAMN02470519 ,PRJNA207999,"Terrabacteria group","Firmicutes",GCA_000418165.2 ,2.76281,32,-,ATDH02,95,2743,2554,2013/07/02,2017/03/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/165/GCF_000418165.2_WI09_v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/165/GCA_000418165.2_WI09_v2
"Staphylococcus epidermidis","1022_SEPI",19993,SAMN03196986 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068475.1 ,2.60227,31.9,-,JWFW01,137,2571,2473,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/475/GCF_001068475.1_ASM106847v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/475/GCA_001068475.1_ASM106847v1
"Staphylococcus epidermidis","1023_SEPI",19993,SAMN03196987 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068495.1 ,2.53743,31.9,-,JWFV01,124,2492,2399,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/495/GCF_001068495.1_ASM106849v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/495/GCA_001068495.1_ASM106849v1
"Staphylococcus epidermidis","1056_SEPI",19993,SAMN03197020 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068545.1 ,2.53126,31.9,-,JWEO01,131,2445,2340,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/545/GCF_001068545.1_ASM106854v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/545/GCA_001068545.1_ASM106854v1
"Staphylococcus epidermidis","1062_SEPI",19993,SAMN03197026 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068575.1 ,2.59311,31.9,-,JWEI01,144,2557,2458,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/575/GCF_001068575.1_ASM106857v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/575/GCA_001068575.1_ASM106857v1
"Staphylococcus epidermidis","1067_SEPI",19993,SAMN03197029 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068585.1 ,2.47415,31.9,-,JWEF01,116,2395,2320,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/585/GCF_001068585.1_ASM106858v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/585/GCA_001068585.1_ASM106858v1
"Staphylococcus epidermidis","1088_SEPI",19993,SAMN03197050 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068635.1 ,2.55143,31.9,-,JWDK01,146,2509,2425,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/635/GCF_001068635.1_ASM106863v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/635/GCA_001068635.1_ASM106863v1
"Staphylococcus epidermidis","114_SEPI",19993,SAMN03197095 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068755.1 ,2.91249,31.7,-,JWBR01,524,2840,2628,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/755/GCF_001068755.1_ASM106875v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/755/GCA_001068755.1_ASM106875v1
"Staphylococcus epidermidis","1226_SEPI",19993,SAMN03197190 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068845.1 ,2.5251,31.9,-,JVYA01,84,2471,2376,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/845/GCF_001068845.1_ASM106884v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/845/GCA_001068845.1_ASM106884v1
"Staphylococcus epidermidis","1289_SEPI",19993,SAMN03197260 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068995.1 ,2.42915,32,-,JVVI01,106,2365,2266,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/995/GCF_001068995.1_ASM106899v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/995/GCA_001068995.1_ASM106899v1
"Staphylococcus epidermidis","102_SEPI",19993,SAMN03196982 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069075.1 ,2.67774,31.8,-,JWGA01,98,2666,2560,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/075/GCF_001069075.1_ASM106907v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/075/GCA_001069075.1_ASM106907v1
"Staphylococcus epidermidis","1021.rep2_SEPI",19993,SAMN03196985 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069095.1 ,2.6069,31.9,-,JWFX01,151,2568,2474,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/095/GCF_001069095.1_ASM106909v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/095/GCA_001069095.1_ASM106909v1
"Staphylococcus epidermidis","1130_SEPI",19993,SAMN03197084 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069215.1 ,2.51834,31.8,-,JWCC01,102,2467,2370,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/215/GCF_001069215.1_ASM106921v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/215/GCA_001069215.1_ASM106921v1
"Staphylococcus epidermidis","1143_SEPI",19993,SAMN03197099 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069245.1 ,2.48765,31.8,-,JWBN01,149,2432,2349,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/245/GCF_001069245.1_ASM106924v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/245/GCA_001069245.1_ASM106924v1
"Staphylococcus epidermidis","1144_SEPI",19993,SAMN03197100 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069275.1 ,2.42521,32,-,JWBM01,111,2357,2261,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/275/GCF_001069275.1_ASM106927v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/275/GCA_001069275.1_ASM106927v1
"Staphylococcus epidermidis","1188_SEPI",19993,SAMN03197147 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069375.1 ,2.50158,32.1,-,JVZR01,79,2412,2301,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/375/GCF_001069375.1_ASM106937v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/375/GCA_001069375.1_ASM106937v1
"Staphylococcus epidermidis","1190_SEPI",19993,SAMN03197150 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069395.1 ,2.73763,31.8,-,JVZO01,102,2725,2620,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/395/GCF_001069395.1_ASM106939v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/395/GCA_001069395.1_ASM106939v1
"Staphylococcus epidermidis","1013_SEPI",19993,SAMN03196975 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069845.1 ,2.59549,31.9,-,JWGH01,160,2554,2468,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/845/GCF_001069845.1_ASM106984v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/845/GCA_001069845.1_ASM106984v1
"Staphylococcus epidermidis","1021.rep1_SEPI",19993,SAMN03196984 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001069925.1 ,2.59762,31.9,-,JWFY01,145,2561,2469,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/069/925/GCF_001069925.1_ASM106992v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/069/925/GCA_001069925.1_ASM106992v1
"Staphylococcus epidermidis","1040_SEPI",19993,SAMN03197006 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070025.1 ,2.60379,31.9,-,JWFC01,118,2559,2453,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/025/GCF_001070025.1_ASM107002v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/025/GCA_001070025.1_ASM107002v1
"Staphylococcus epidermidis","1129_SEPI",19993,SAMN03197083 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070255.1 ,2.51395,31.8,-,JWCD01,87,2459,2370,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/255/GCF_001070255.1_ASM107025v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/255/GCA_001070255.1_ASM107025v1
"Staphylococcus epidermidis","1142_SEPI",19993,SAMN03197098 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070315.1 ,2.48553,31.9,-,JWBO01,105,2429,2325,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/315/GCF_001070315.1_ASM107031v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/315/GCA_001070315.1_ASM107031v1
"Staphylococcus epidermidis","125_SEPI",19993,SAMN03197216 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070395.1 ,2.45663,32,-,JVXA01,99,2390,2290,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/395/GCF_001070395.1_ASM107039v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/395/GCA_001070395.1_ASM107039v1
"Staphylococcus epidermidis","1284_SEPI",19993,SAMN03197255 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070415.1 ,2.47725,31.8,-,JVVN01,96,2419,2307,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/415/GCF_001070415.1_ASM107041v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/415/GCA_001070415.1_ASM107041v1
"Staphylococcus epidermidis","1311_SEPI",19993,SAMN03197288 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070535.1 ,2.40253,31.9,-,JVUG01,145,2343,2247,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/535/GCF_001070535.1_ASM107053v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/535/GCA_001070535.1_ASM107053v1
"Staphylococcus epidermidis","1340_SEPI",19993,SAMN03197322 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070565.1 ,2.52074,31.9,-,JVSY01,122,2502,2332,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/565/GCF_001070565.1_ASM107056v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/565/GCA_001070565.1_ASM107056v1
"Staphylococcus epidermidis","154_SEPI",19993,SAMN03197344 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070635.1 ,2.42757,32,-,JVSC01,93,2379,2283,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/635/GCF_001070635.1_ASM107063v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/635/GCA_001070635.1_ASM107063v1
"Staphylococcus epidermidis","15_SEPI",19993,SAMN03197339 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070645.1 ,2.61124,31.8,-,JVSH01,193,2602,2455,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/645/GCF_001070645.1_ASM107064v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/645/GCA_001070645.1_ASM107064v1
"Staphylococcus epidermidis","158_SEPI",19993,SAMN03197349 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070675.1 ,2.54517,31.9,-,JVRX01,65,2528,2413,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/675/GCF_001070675.1_ASM107067v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/675/GCA_001070675.1_ASM107067v1
"Staphylococcus epidermidis","16_SEPI",19993,SAMN03197351 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001070695.1 ,2.61225,31.9,-,JVRV01,107,2569,2461,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/070/695/GCF_001070695.1_ASM107069v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/070/695/GCA_001070695.1_ASM107069v1
"Staphylococcus epidermidis","386_SEPI",19993,SAMN03197577 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071015.1 ,2.58452,31.8,-,JVJD01,125,2548,2434,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/015/GCF_001071015.1_ASM107101v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/015/GCA_001071015.1_ASM107101v1
"Staphylococcus epidermidis","450_SEPI",19993,SAMN03197642 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071125.1 ,2.62003,31.9,-,JVGQ01,63,2594,2455,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/125/GCF_001071125.1_ASM107112v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/125/GCA_001071125.1_ASM107112v1
"Staphylococcus epidermidis","504_SEPI",19993,SAMN03197697 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071215.1 ,2.47346,32.1,-,JVEN01,70,2450,2334,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/215/GCF_001071215.1_ASM107121v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/215/GCA_001071215.1_ASM107121v1
"Staphylococcus epidermidis","590_SEPI",19993,SAMN03197792 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071395.1 ,2.48673,32,-,JVAW01,77,2452,2317,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/395/GCF_001071395.1_ASM107139v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/395/GCA_001071395.1_ASM107139v1
"Staphylococcus epidermidis","596_SEPI",19993,SAMN03197795 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071415.1 ,2.535,31.8,-,JVAT01,180,2503,2379,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/415/GCF_001071415.1_ASM107141v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/415/GCA_001071415.1_ASM107141v1
"Staphylococcus epidermidis","634_SEPI",19993,SAMN03197834 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071425.1 ,2.54571,31.9,-,JUZG01,134,2524,2419,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/425/GCF_001071425.1_ASM107142v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/425/GCA_001071425.1_ASM107142v1
"Staphylococcus epidermidis","160_SEPI",19993,SAMN03197352 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071485.1 ,2.54914,31.9,-,JVRU01,74,2515,2406,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/485/GCF_001071485.1_ASM107148v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/485/GCA_001071485.1_ASM107148v1
"Staphylococcus epidermidis","162_SEPI",19993,SAMN03197354 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071515.1 ,2.54418,32.1,-,JVRS01,88,2502,2379,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/515/GCF_001071515.1_ASM107151v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/515/GCA_001071515.1_ASM107151v1
"Staphylococcus epidermidis","165_SEPI",19993,SAMN03197357 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071565.1 ,2.53871,32.1,-,JVRP01,92,2484,2366,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/565/GCF_001071565.1_ASM107156v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/565/GCA_001071565.1_ASM107156v1
"Staphylococcus epidermidis","178_SEPI",19993,SAMN03197368 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071635.1 ,2.5086,32.2,-,JVRE01,69,2523,2393,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/635/GCF_001071635.1_ASM107163v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/635/GCA_001071635.1_ASM107163v1
"Staphylococcus epidermidis","196_SEPI",19993,SAMN03197388 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071645.1 ,2.4517,32,-,JVQK01,87,2416,2303,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/645/GCF_001071645.1_ASM107164v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/645/GCA_001071645.1_ASM107164v1
"Staphylococcus epidermidis","180_SEPI",19993,SAMN03197371 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071665.1 ,2.51596,31.9,-,JVRB01,68,2460,2358,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/665/GCF_001071665.1_ASM107166v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/665/GCA_001071665.1_ASM107166v1
"Staphylococcus epidermidis","21_SEPI",19993,SAMN03197402 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071795.1 ,2.58434,31.9,-,JVPW01,133,2544,2433,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/795/GCF_001071795.1_ASM107179v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/795/GCA_001071795.1_ASM107179v1
"Staphylococcus epidermidis","236_SEPI",19993,SAMN03197425 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071885.1 ,2.43972,31.9,-,JVOZ01,129,2366,2276,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/885/GCF_001071885.1_ASM107188v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/885/GCA_001071885.1_ASM107188v1
"Staphylococcus epidermidis","248_SEPI",19993,SAMN03197438 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001071955.1 ,2.41461,31.9,-,JVOM01,174,2374,2283,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/071/955/GCF_001071955.1_ASM107195v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/071/955/GCA_001071955.1_ASM107195v1
"Staphylococcus epidermidis","270_SEPI",19993,SAMN03197463 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072005.1 ,2.52477,31.8,-,JVNN01,151,2470,2354,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/005/GCF_001072005.1_ASM107200v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/005/GCA_001072005.1_ASM107200v1
"Staphylococcus epidermidis","281_SEPI",19993,SAMN03197475 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072055.1 ,2.52573,31.8,-,JVNB01,139,2462,2359,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/055/GCF_001072055.1_ASM107205v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/055/GCA_001072055.1_ASM107205v1
"Staphylococcus epidermidis","282_SEPI",19993,SAMN03197476 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072065.1 ,2.71099,31.7,-,JVNA01,75,2701,2597,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/065/GCF_001072065.1_ASM107206v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/065/GCA_001072065.1_ASM107206v1
"Staphylococcus epidermidis","296_SEPI",19993,SAMN03197491 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072135.1 ,2.77161,31.9,-,JVML01,119,2794,2685,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/135/GCF_001072135.1_ASM107213v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/135/GCA_001072135.1_ASM107213v1
"Staphylococcus epidermidis","312_SEPI",19993,SAMN03197502 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072235.1 ,2.48446,32,-,JVMA01,137,2416,2339,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/235/GCF_001072235.1_ASM107223v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/235/GCA_001072235.1_ASM107223v1
"Staphylococcus epidermidis","314_SEPI",19993,SAMN03197504 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072245.1 ,2.41102,32.1,-,JVLY01,77,2369,2265,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/245/GCF_001072245.1_ASM107224v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/245/GCA_001072245.1_ASM107224v1
"Staphylococcus epidermidis","354_SEPI",19993,SAMN03197544 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072495.1 ,2.68678,32.1,-,JVKK01,132,2728,2600,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/495/GCF_001072495.1_ASM107249v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/495/GCA_001072495.1_ASM107249v1
"Staphylococcus epidermidis","364_SEPI",19993,SAMN03197554 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072555.1 ,2.62462,31.9,-,JVKA01,90,2592,2461,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/555/GCF_001072555.1_ASM107255v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/555/GCA_001072555.1_ASM107255v1
